sample_id,query_id,incident_id,kind,source_layer,zero_hop,method,category,target,status,output_kind,lower_raw,upper_raw,point_raw,POISON_NOMINAL_RAW,physical_capacity_raw,asset,evidence_ids,unit,input_fact_hash,certification
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BALANCE_INFORMATION_REMOVED,events,shared_split:output1,COMPLETED,feasible_interval,0,5,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BALANCE_INFORMATION_REMOVED,joint_by_asset,ETH,COMPLETED,feasible_interval,0,5,,,10,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,FULL_INTERVAL,addresses,T|ETH,COMPLETED,feasible_interval,0,5,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,FULL_INTERVAL,addresses,U|ETH,COMPLETED,feasible_interval,0,5,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,FULL_INTERVAL,events,shared_split:output0,COMPLETED,feasible_interval,0,5,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,FULL_INTERVAL,events,shared_split:output1,COMPLETED,feasible_interval,0,5,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,FULL_INTERVAL,joint_by_asset,ETH,COMPLETED,feasible_interval,5,5,,,10,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,addresses,T|ETH,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,addresses,U|ETH,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,events,seed,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,events,a_b,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,events,a_c,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,events,b_d,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,events,c_d,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,events,shared_split:input,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,10,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,events,shared_split:output0,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,events,shared_split:output1,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,joint_by_asset,ETH,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,10,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,addresses,T|ETH,COMPLETED,POISON_NOMINAL_RAW,,,,5,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,addresses,U|ETH,COMPLETED,POISON_NOMINAL_RAW,,,,5,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,events,seed,COMPLETED,POISON_NOMINAL_RAW,,,,5,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,events,a_b,COMPLETED,POISON_NOMINAL_RAW,,,,5,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,events,a_c,COMPLETED,POISON_NOMINAL_RAW,,,,5,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,events,b_d,COMPLETED,POISON_NOMINAL_RAW,,,,5,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,events,c_d,COMPLETED,POISON_NOMINAL_RAW,,,,5,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,events,shared_split:input,COMPLETED,POISON_NOMINAL_RAW,,,,10,10,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,events,shared_split:output0,COMPLETED,POISON_NOMINAL_RAW,,,,5,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,events,shared_split:output1,COMPLETED,POISON_NOMINAL_RAW,,,,5,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,joint_by_asset,ETH,COMPLETED,POISON_NOMINAL_RAW,,,,10,10,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,addresses,T|ETH,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,5/2,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,addresses,U|ETH,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,5/2,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,events,seed,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,5,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,events,a_b,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,5/2,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,events,a_c,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,5/2,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,events,b_d,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,5/2,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,events,c_d,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,5/2,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,events,shared_split:input,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,5,,10,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,events,shared_split:output0,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,5/2,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,events,shared_split:output1,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,5/2,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,joint_by_asset,ETH,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,5,,10,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_CROSS_TARGET_COUPLING,addresses,T|ETH,COMPLETED,product_of_target_specific_copies,0,5,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_CROSS_TARGET_COUPLING,addresses,U|ETH,COMPLETED,product_of_target_specific_copies,0,5,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_CROSS_TARGET_COUPLING,events,shared_split:output0,COMPLETED,product_of_target_specific_copies,0,5,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_CROSS_TARGET_COUPLING,events,shared_split:output1,COMPLETED,product_of_target_specific_copies,0,5,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_CROSS_TARGET_COUPLING,joint_by_asset,ETH,COMPLETED,product_of_target_specific_copies,0,10,,,10,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_PROTOCOL_CONTINUATION,addresses,T|ETH,COMPLETED,feasible_interval,0,5,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_PROTOCOL_CONTINUATION,addresses,U|ETH,COMPLETED,feasible_interval,0,5,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_PROTOCOL_CONTINUATION,events,shared_split:output0,COMPLETED,feasible_interval,0,5,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_PROTOCOL_CONTINUATION,events,shared_split:output1,COMPLETED,feasible_interval,0,5,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/split_merge_shared_targets/09,controlled-v1/split_merge_shared_targets/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_PROTOCOL_CONTINUATION,joint_by_asset,ETH,COMPLETED,feasible_interval,5,5,,,10,ETH,[],raw_by_asset_no_cross_asset_sum,e2bc67070a4311d346cbd8699eb7da59087874beef812d5eedcfbc278b63f5bb,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/00,controlled-v1/repeated_entries_timed_returns/00,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_CROSS_TARGET_COUPLING,addresses,T|ETH,COMPLETED,product_of_target_specific_copies,1,2,,,4,ETH,[],raw_by_asset_no_cross_asset_sum,f75ce083069618577269df571b2ff053df5bc369a2cf5e9006043ae96b6eddb2,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/00,controlled-v1/repeated_entries_timed_returns/00,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_CROSS_TARGET_COUPLING,addresses,U|ETH,COMPLETED,product_of_target_specific_copies,0,1,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,f75ce083069618577269df571b2ff053df5bc369a2cf5e9006043ae96b6eddb2,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/00,controlled-v1/repeated_entries_timed_returns/00,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_CROSS_TARGET_COUPLING,events,before_seed,COMPLETED,product_of_target_specific_copies,0,0,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,f75ce083069618577269df571b2ff053df5bc369a2cf5e9006043ae96b6eddb2,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/00,controlled-v1/repeated_entries_timed_returns/00,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_CROSS_TARGET_COUPLING,events,entry_first,COMPLETED,product_of_target_specific_copies,0,1,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,f75ce083069618577269df571b2ff053df5bc369a2cf5e9006043ae96b6eddb2,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/00,controlled-v1/repeated_entries_timed_returns/00,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_CROSS_TARGET_COUPLING,events,entry_second,COMPLETED,product_of_target_specific_copies,0,2,,,2,ETH,[],raw_by_asset_no_cross_asset_sum,f75ce083069618577269df571b2ff053df5bc369a2cf5e9006043ae96b6eddb2,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/00,controlled-v1/repeated_entries_timed_returns/00,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_CROSS_TARGET_COUPLING,events,other_target,COMPLETED,product_of_target_specific_copies,0,1,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,f75ce083069618577269df571b2ff053df5bc369a2cf5e9006043ae96b6eddb2,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/00,controlled-v1/repeated_entries_timed_returns/00,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_CROSS_TARGET_COUPLING,joint_by_asset,ETH,COMPLETED,product_of_target_specific_copies,1,3,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,f75ce083069618577269df571b2ff053df5bc369a2cf5e9006043ae96b6eddb2,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/00,controlled-v1/repeated_entries_timed_returns/00,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_PROTOCOL_CONTINUATION,addresses,T|ETH,COMPLETED,feasible_interval,1,2,,,4,ETH,[],raw_by_asset_no_cross_asset_sum,f75ce083069618577269df571b2ff053df5bc369a2cf5e9006043ae96b6eddb2,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/00,controlled-v1/repeated_entries_timed_returns/00,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_PROTOCOL_CONTINUATION,addresses,U|ETH,COMPLETED,feasible_interval,0,1,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,f75ce083069618577269df571b2ff053df5bc369a2cf5e9006043ae96b6eddb2,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/00,controlled-v1/repeated_entries_timed_returns/00,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_PROTOCOL_CONTINUATION,events,before_seed,COMPLETED,feasible_interval,0,0,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,f75ce083069618577269df571b2ff053df5bc369a2cf5e9006043ae96b6eddb2,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/00,controlled-v1/repeated_entries_timed_returns/00,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_PROTOCOL_CONTINUATION,events,entry_first,COMPLETED,feasible_interval,0,1,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,f75ce083069618577269df571b2ff053df5bc369a2cf5e9006043ae96b6eddb2,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/00,controlled-v1/repeated_entries_timed_returns/00,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_PROTOCOL_CONTINUATION,events,entry_second,COMPLETED,feasible_interval,0,2,,,2,ETH,[],raw_by_asset_no_cross_asset_sum,f75ce083069618577269df571b2ff053df5bc369a2cf5e9006043ae96b6eddb2,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/00,controlled-v1/repeated_entries_timed_returns/00,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_PROTOCOL_CONTINUATION,events,other_target,COMPLETED,feasible_interval,0,1,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,f75ce083069618577269df571b2ff053df5bc369a2cf5e9006043ae96b6eddb2,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/00,controlled-v1/repeated_entries_timed_returns/00,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_PROTOCOL_CONTINUATION,joint_by_asset,ETH,COMPLETED,feasible_interval,2,2,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,f75ce083069618577269df571b2ff053df5bc369a2cf5e9006043ae96b6eddb2,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/00,controlled-v1/repeated_entries_timed_returns/00,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BALANCE_INFORMATION_REMOVED,addresses,T|ETH,COMPLETED,feasible_interval,0,2,,,4,ETH,[],raw_by_asset_no_cross_asset_sum,f75ce083069618577269df571b2ff053df5bc369a2cf5e9006043ae96b6eddb2,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/00,controlled-v1/repeated_entries_timed_returns/00,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BALANCE_INFORMATION_REMOVED,addresses,U|ETH,COMPLETED,feasible_interval,0,1,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,f75ce083069618577269df571b2ff053df5bc369a2cf5e9006043ae96b6eddb2,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/00,controlled-v1/repeated_entries_timed_returns/00,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BALANCE_INFORMATION_REMOVED,events,before_seed,COMPLETED,feasible_interval,0,0,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,f75ce083069618577269df571b2ff053df5bc369a2cf5e9006043ae96b6eddb2,QUERY_ACCEPTED
